X,y1,y2,y3,y4,y5,y6,y7,y8,w1,w2,w3,w4,w5,w6,w7,w8,ids
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22840>,-0.7110922394241408,-0.8835709189227684,0.5097592848909795,0.9047084697902987,0.1660000597449442,0.5761474108583294,0.3260505067023208,-0.14033258855654726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1cccc2c1ccc(-c1ccc(-c3ccc(-c4cccs4)c4nsnc43)s1)c2OC
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22700>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.9244950371182069,0.896670236651085,-0.7684174756959709,-1.0378001633268763,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2cc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D225C0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.5644767155861565,-1.560671427760039,-1.7422354442865766,-1.9103380832424741,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2sc(-c3ccc(-c4ccc(N(c5ccc(-c6ccc(-c7sc(-c8ccc(C)s8)c8c7OCCO8)s6)cc5)c5ccc(-c6ccc(-c7sc(-c8ccc(C)s8)c8c7OCCO8)s6)cc5)cc4)s3)c3c2OCCO3)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22480>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.6185900536360138,0.7898292947201665,0.6298300057538152,1.5174894592830885,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2cc(-c3cc4c(s3)-c3sc(C=C(C#N)C(=O)O)cc3C4(C)C)ccc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22340>,-0.8432248772250213,-1.0182536661599288,0.6197997772848896,0.9655133065065213,-1.5392142809097902,-0.3320005955544769,-1.7099184763023754,-1.1001243004637047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(-c4nnc(-c5cccs5)c5nccnc45)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22200>,-0.5872178914858156,-0.6266376780455944,0.6304488571943211,0.5892833793013791,1.6143796478566195,0.09536317216919662,1.9375899768478368,0.3769577496791288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC(=O)c1cc2csc(-c3cc4c(s3)c(-c3ccc(C)s3)c3ccsc3c4-c3ccc(C)s3)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D220C0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.1133413601086855,0.3090450560310337,0.5091799919461294,1.4551653221462602,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21F80>,-0.8349665873624661,-1.0679826805236539,0.5133089781905739,0.5664815655313704,0.0775815383776615,1.1637725914783807,-0.05744418004353717,-0.10293810627445012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1cc(-c2c3ccsc3c(-c3cc(C)c(C)s3)c3cc(-c4ccc5c(c4)N(C)C(=O)C5=C4c5ccccc5N(C)C4=O)sc32)sc1C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21E40>,-0.6037344712109257,-0.42772162059069446,1.0138157339338574,-1.2120599085293031,1.0207124329620083,-0.43884153748539545,1.7889319241205097,0.33333085368334875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc2c(c1)C(C)(C)c1cc(N(c3ccccc3)c3cccc4ccccc43)ccc1-2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21D00>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.0207124329620083,-0.43884153748539545,1.7889319241205097,0.33333085368334875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc2c(c1)C(C)(C)c1cc(N(c3ccccc3)c3cccc4ccccc43)ccc1-2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21C10>,1.522775168396992,1.3936035304807344,-1.350280005959949,0.5892833793013791,0.018635857466139782,0.25562458506557445,0.13214869879711155,0.14635844227286351,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21B20>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.8775586364625985,-0.8501791639194318,2.092711423172004,0.27100671654652037,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C=Cc1ccc(N(c2ccccc2)c2ccc(C=C3SC(=S)N(CC(=O)O)C3=O)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21A30>,-0.5789596016232604,1.3936035304807344,-1.350280005959949,1.0453196547015515,-0.7518684001630364,0.1487836431346559,-0.5055728027577985,-0.49558017023646894,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(C5=C(c6ccccc6)C(c6ccccc6)=C(c6ccc(-c7cccs7)s6)[Si]5(C)C)s4)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D218F0>,-0.5913470364170931,-0.8131214819095631,0.32162553982080583,-1.2120599085293031,1.1975494756965732,-0.11831871169264044,1.3386488368739684,0.7072756765043192,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3scc4sc(C(C)=O)cc43)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D217B0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.5659886087874124,-0.3320005955544769,0.7353987678355401,0.9565722250516329,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21670>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.6501967243753006,0.041942701203737366,0.5630416052531318,0.8319239507779761,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=CC=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21530>,-0.6546605920286385,-0.4090732402042974,1.1771016258749247,1.0111169340465387,0.0270566690249286,0.7364088237547073,-0.1393138322701812,0.27100671654652037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2c1=S=C(c1ccc(-c3sc(-c4nc(C)c(-c5cccs5)s4)nc3C)s1)C=2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D213F0>,1.522775168396992,1.3936035304807344,-1.350280005959949,1.0681214684715603,-1.4802685999982685,-1.1065974245536356,-1.5677238171718886,-0.850827751916391,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cn1c2cc(C=C(C#N)C#N)sc2c2sc(C=C(C#N)C#N)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21300>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.5813183387037342,-3.8577516792747857,-1.8284140255777808,-3.281469100252699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1csc(C#Cc2cccc3nsnc32)c1C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D211C0>,-0.6656716451800881,-0.5955570440682664,0.8860267750206785,1.0681214684715603,0.6165134781401453,0.682988352789248,0.4122290879935249,0.3956549908201772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2c3ccsc3c(-c3ccc(C)s3)c3cc(-c4ccc(-c5nc6sc(-c7cccs7)nc6s5)s4)sc32)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21080>,-0.6235543668810577,-0.8031756790368181,0.42172689096946236,0.6189257372023903,0.9828187809474586,0.362465526996493,0.9723898663863513,0.40188740453386007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1C(=O)c2csc(-c3cc4c(s3)-c3sccc3C4(C)C)c2C1=O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20F40>,-0.5830887465545378,-0.9685246517962038,0.034100382266153736,0.2700579865212581,-1.5518454982479735,-2.4153989632073865,-1.6043497142206502,-1.7233656718319887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3sc(C4=S=Cc5ccccc54)c4ccccc43)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20E50>,-0.6698007901113655,-0.7012311995911821,0.7156414964697734,-1.2120599085293031,0.10284397305402797,0.5227269398928702,0.3174326485732006,-0.22758638054810695,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c7ccccc7n(C)c6c5)s4)c3nc2-c2ccc(OC)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20D10>,-0.6285093407985906,1.3936035304807344,-1.350280005959949,0.6006842861863834,1.6985877634445077,0.041942701203737366,1.754460491604028,0.7153778143321067,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2c3sc4cc(-c5scc6cc(S(C)(=O)=O)sc65)sc4c3c(-c3ccc(C)s3)c3sc4ccsc4c32)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20C20>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.0171239642648837,0.5227269398928702,-0.942929102810659,-0.7885036147795627,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C#Cc1cc2c(s1)-c1sc(C#Cc3scc4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc1C2(C)C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20B80>,-0.5707013117607056,-0.6017731708637319,0.6304488571943211,0.6177856465138898,1.1975494756965732,-0.11831871169264044,1.3386488368739684,0.7072756765043192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3scc4cc(C(C)=O)sc43)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20A40>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.4375426051220543,0.3838337153826767,0.774179129416582,1.3803763575820658,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C(=O)O)o3)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20900>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.497110223115846,-1.1333076600363654,-1.5418702427845272,-3.281469100252699,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,CSc1ccc(-c2ccc(-c3csc(-c4cc(-c5ccc(-c6ccc(SC)s6)s5)sc4-c4sc(-c5ccc(-c6ccc(SC)s6)s5)cc4-c4ccc(-c5ccc(-c6ccc(SC)s6)s5)s4)c3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D207C0>,-0.7069630944928634,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.27609254709146847,-0.06489824072718117,-0.4926460155641178,1.0812204993252896,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C=Cc1cc(OC)ccc1OC
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20680>,-0.9340660657131263,-0.24123781672672548,2.1852145239713288,1.056720561586556,-1.5434246866891845,0.20220411410011516,-1.7336175861574565,-1.6984360169772574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2c1=S=C(c1cc(C)c(-c3sc(-c4nc(C)c(-c5sccc5C)s4)nc3C)s1)C=2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20540>,-0.632638485729868,-0.7509602139549071,0.5346071380094369,-1.2120599085293031,1.660694111429958,0.20220411410011516,1.4463720634879735,0.8942480879148045,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3scc4sc(C(C)=O)c(F)c43)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20400>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.2459977695534377,-0.759364363278151,0.541496959930331,1.0188963621884612,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2cc(C=C(C#N)c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D202C0>,-0.5707013117607056,-0.651502185227457,0.5452562179188686,0.7944997032314567,1.6101692420772251,0.9500907076165443,0.7504800195615009,1.1061501541800214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2ccc(-c3c4cc(-c5cc(C)c(-c6ccc(-c7sc(C=C8SC(=S)N(C)C8=O)cc7C)s6)s5)sc4c(-c4ccc(-c5ccc(C)s5)s4)c4cc(-c5cc(C)c(-c6ccc(-c7sc(C=C8SC(=S)N(C)C8=O)cc7C)s6)s5)sc43)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20180>,-0.7193505292866956,-0.8814988766596852,0.5346071380094369,0.7260942619214307,0.22073533487707142,0.41588599796195225,0.3475951520251217,0.021710167999206702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(C2(c3ccc(C)cc3)c3ccsc3-c3cc4c(cc32)-c2sc(-c3ccc(-c5ccc(-c6cccs6)c6nsnc65)s3)cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D200E0>,-0.8308374424311886,-1.1860890896375011,0.3003273800019427,0.5778824724163747,-1.370798049734014,0.5227269398928702,-1.5009354166712054,-0.9131518890532194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccc(-c3ccc(-c4nnc(-c5cccs5)c5nonc54)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20040>,-0.6821882249051981,-0.651502185227457,0.8327813754735204,0.623486099956392,0.5659886087874124,-0.27858012458901765,1.2309256102599633,0.08403430513603512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c4sccc4c4cc(C)c(C)cc54)s3)c3nsnc32)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20C70>,-0.6560369736751502,-0.8172655664419457,0.48136173846227914,0.8097009124076623,0.12389600195099991,-0.27858012458901765,0.5630416052531318,0.10273154627708346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1ccc2c(c1)-c1cc(OC)c(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc1[Si]2(C)C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20590>,-0.5872178914858156,-0.5209635225226789,0.8114832156546573,-1.2120599085293031,0.435466029626186,-0.8127848342436104,1.2309256102599633,0.45797912795700557,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23560>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.9708095006915455,-0.43884153748539545,-0.9881728579885412,0.33333085368334875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2nc3c(nc2-c2ccc(C)cc2)c(-c2ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s2)sc3-c2cccs2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23C90>,-0.7399962539430835,-0.7509602139549071,0.8114832156546573,1.0339187478165472,-0.5539793285314993,1.4842954172711365,-0.5141906608869189,-0.7885036147795627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2cc3c(cc21)-c1ccc(-c2ccc(-c4ccc(-c5cccs5)c5nsnc54)s2)cc1C3(C)C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D208B0>,-0.7069630944928634,-0.3469119722496411,1.4184807704922564,1.2961396061716468,-1.3244835861606754,-1.0264667181054468,-1.0700425102151851,-1.2247725747373615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2sc(-c3nc4cc5sc(-c6cc(C)c(-c7cc(C)cs7)s6)nc5cc4s3)cc2C)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D232E0>,-0.533539007379208,-0.6266376780455944,0.4920108183717107,0.8287024238864696,0.5786198261255957,0.362465526996493,0.22048174462059575,0.9752694661926812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3ccc(-c4sc(-c5sc(-c6cc7c(s6)c(OC)c6cc(-c8cc(C)c(-c9cc(C)c(-c%10ccc(-c%11sc(-c%12sc(C=C(C#N)C(=O)OC)cc%12C)cc%11C)s%10)s9)s8)sc6c7OC)cc5C)cc4C)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21580>,-0.500505847928988,-0.5333957761136101,0.5665543777377317,0.623486099956392,0.31336426202374823,-0.866205305209069,0.800032703803943,0.875550846773756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1cc2c(-c3cccs3)sc(-c3ccc(-c4cc5c(s4)c(-c4ccc(C)s4)c4ccsc4c5-c4ccc(C)s4)s3)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23420>,-0.7379316814774445,-1.0213617295576616,0.34292369963966896,0.7431956222489373,-1.0718592393970112,-0.8127848342436104,-0.48618262196727746,-1.162448437600533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1nnc(-c2sc(-c3cc4c(s3)-c3sccc3C4(C)C)cc2C)nn1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D231A0>,-0.533539007379208,-0.6017731708637319,0.5346071380094369,0.6120851930713878,-0.2887237644296518,0.3090450560310337,-0.29874420765890874,0.1712880971275948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=CC1=S=C(c2cc(C)c(-c3ccc(-c4sc(-c5sc(-c6ccc(-c7cc(C)c(-c8cc(C)c(-c9ccc(-c%10sc(C%11=S=C(C=C(C#N)C(=O)OC)C=C%11C)cc%10C)s9)s8)s7)c7nsnc76)cc5C)cc4C)s3)s2)C(C)=C1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD760>,-0.6615425002488107,-0.6577183120229224,0.7688868960169313,0.49807612422134445,0.3975723776116364,0.20220411410011516,0.7138541225127393,-0.040613969137621705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1C(=O)C2=C(c3ccc(-c4ccc5ccccc5c4)s3)N(C)C(=O)C2=C1c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE610>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.7301944341837945,-0.27858012458901765,0.8991380722888278,0.7695998136411476,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(N(c3ccc4cc(C=Cc5ccc(C=C(C#N)C(=O)O)s5)sc4c3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBD3A0>,-0.6119927610734806,-0.5644764100909381,0.800834135745226,0.9427114927365127,-0.0613618523423539,-0.1717391826580997,0.14722995052307233,0.27100671654652037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1cc(C)c(-c2ccc(-c3cc(C)c(C4=S=C(c5ccc6c7cc8c(cc7n(C)c6c5)c5ccccc5n8C)C(C)=C4)s3)c3nsnc32)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBDBC0>,-0.7482545438056384,-0.9063633838415478,0.5665543777377317,-1.2120599085293031,0.6923007821692448,-0.2251596536235584,1.1232023836459581,0.33333085368334875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,C[Si]1(C)c2ccsc2-c2sc(-c3cccc4nonc43)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE0C0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,2.334359036133063,1.21719306244384,1.0370238023547544,1.3305170478726034,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc4c(s3)-c3sc(C=C(C#N)C(=O)O)cc3C4(C)C)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE110>,-0.5789596016232604,-0.6079892976591976,0.6410979371037526,0.5892833793013791,1.0333436503001916,-0.2251596536235584,1.3149497270188875,0.6200218845127595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1cc2csc(-c3cc4c(s3)c(-c3ccc(C)s3)c3ccsc3c4-c3ccc(C)s3)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CBE250>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.3238616490784056,-0.27858012458901765,1.7221435236198268,0.7072756765043192,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3cccc4ccccc43)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCFD80>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.633977038339993,0.5761474108583294,-0.4172397569343143,-0.7261794776427343,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C[Si](C)(C)C#Cc1c2ccccc2c2ccc3c(C#C[Si](C)(C)C)c4ccccc4c4ccc1c2c34
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCD800>,-1.078586138307839,-0.8442021158868914,1.5249715695865722,0.9541123996215171,-0.023468200327804122,1.4842954172711365,-0.5357353062097199,0.6449515393674908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1cccc(C2N=c3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)s4)c3=NC2c2cccc(OC)c2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCD6C0>,-0.558313876966873,-0.7260957067730446,0.38552001927739504,0.7944997032314567,0.8944002595801761,0.041942701203737366,0.5953585732373335,1.1809391187442149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(C2=NC3SC(c4cc(C)c(-c5cc6c(s5)-c5sccc5[Si]6(C)C)s4)=NC3S2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCD300>,-0.5500555871043178,-0.8690666230687539,0.11929302154160605,0.07624256947618457,-0.44450877826724466,-1.8277737825873352,1.3601934821967698,-0.28991051768493536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccsc2c2sc(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCD260>,-0.6243801958673132,-0.651502185227457,0.6836942567414787,0.98831512027653,0.15336884240676088,0.9500907076165443,-0.01004596033337518,0.09649913256340097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c(OC)c(-c2ccc(-c3ccc(-c4ccc5c6ccccc6n(C)c5c4)s3)s2)c2nsnc2c1-c1ccc(-c2cccs2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCD1C0>,-0.6243801958673132,-0.5955570440682664,0.7795359759263628,0.9541123996215171,-0.06557225812174822,-0.1717391826580997,0.14722995052307233,0.27100671654652037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2sc(-c3ccc(-c4cc(C)c(-c5cc(C)c(-c6ccc7c8cc9c(cc8n(C)c7c6)c6ccccc6n9C)s5)s4)c4nsnc43)cc2C)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCD120>,-0.5707013117607056,-0.42150549379522867,0.9392721745678361,0.9427114927365127,0.0270566690249286,-0.011477769761721903,0.04166118844134731,0.526535678807517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1ccc(-c2sc(-c3nc(C)c(-c4ccc(C5=S=C(c6cc7c(s6)-c6sccc6[Si]7(C)C)C=C5C)s4)s3)nc2C)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCCF40>,-0.6285093407985906,-0.8628504962732882,0.3322746197302374,0.31566161406127546,0.27126020422980435,-0.011477769761721903,0.3260505067023208,0.5826274022306625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1c2ccsc2c2sc(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)cc2c1C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDC60>,-0.517022427654098,-0.32826359186324433,0.9605703343866993,-1.2120599085293031,-0.4066151262526951,-0.9570201058503498,-0.10053347068913944,0.7072756765043192,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CC1(C)CC(C=Cc2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)=CC(=C(C#N)C(=O)O)C1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDD00>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.5350038751303958,-1.7209328406564166,-1.640975611269412,-1.2870967118741898,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C(=C1Sc2ccccc2S1)c1ccc(N(c2ccc(C=C3Sc4ccccc4S3)cc2)c2ccc(C=C3Sc4ccccc4S3)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCE4D0>,-0.7936751380496911,-0.36556035263603814,1.6101642088620243,1.9573922055018969,-1.412902107527958,0.682988352789248,-1.636666682204852,-0.4145587919585922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C=Cc1ccc2c3ccccc3n(-c3ccc(OC)cc3)c2c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3CCDDF0>,-0.5913470364170931,-0.7758247211367696,0.38552001927739504,-1.2120599085293031,1.0375540560795857,0.20220411410011516,1.2093809649371623,0.33333085368334875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3scc4sc(S(C)(=O)=O)cc43)sc21
